name,cmc,colors,type,subtypes,rarity,power,toughness,image_url,code
Sphinx's Disciple,5,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378423&type=card,BNG
Spirit of the Labyrinth,2,['White'],Enchantment Creature — Spirit,['Spirit'],Rare,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378399&type=card,BNG
Spiteful Returned,2,['Black'],Enchantment Creature — Zombie,['Zombie'],Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378456&type=card,BNG
Stormcaller of Keranos,3,['Red'],Creature — Human Shaman,"['Human', 'Shaman']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378484&type=card,BNG
Swordwise Centaur,2,['Green'],Creature — Centaur Warrior,"['Centaur', 'Warrior']",Common,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378514&type=card,BNG
Thunder Brute,6,['Red'],Creature — Cyclops,['Cyclops'],Uncommon,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378485&type=card,BNG
Tromokratis,7,['Blue'],Legendary Creature — Kraken,['Kraken'],Rare,8,8,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378427&type=card,BNG
Vanguard of Brimaz,2,['White'],Creature — Cat Soldier,"['Cat', 'Soldier']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378401&type=card,BNG
Vortex Elemental,1,['Blue'],Creature — Elemental,['Elemental'],Uncommon,0,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378428&type=card,BNG
Warchanter of Mogis,5,['Black'],Creature — Minotaur Shaman,"['Minotaur', 'Shaman']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378457&type=card,BNG
"Xenagos, God of Revels",5,"['Green', 'Red']",Legendary Enchantment Creature — God,['God'],Mythic,6,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378528&type=card,BNG
Akki Blizzard-Herder,2,['Red'],Creature — Goblin Shaman,"['Goblin', 'Shaman']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74428&type=card,BOK
Akki Raider,2,['Red'],Creature — Goblin Warrior,"['Goblin', 'Warrior']",Uncommon,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74596&type=card,BOK
Ashen Monstrosity,7,['Red'],Creature — Spirit,['Spirit'],Uncommon,7,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74469&type=card,BOK
Bile Urchin,1,['Black'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74427&type=card,BOK
Blademane Baku,2,['Red'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74535&type=card,BOK
Body of Jukai,9,['Green'],Creature — Spirit,['Spirit'],Uncommon,8,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74613&type=card,BOK
"Ichiga, Who Topples Oaks",3,['Green'],Legendary Creature — Spirit,['Spirit'],Uncommon,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74536&type=card,BOK
Budoka Pupil,3,['Green'],Creature — Human Monk,"['Human', 'Monk']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74536&type=card,BOK
Jaraku the Interloper,3,['Blue'],Legendary Creature — Spirit,['Spirit'],Uncommon,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74489&type=card,BOK
Callow Jushi,3,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74489&type=card,BOK
Child of Thorns,1,['Green'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74461&type=card,BOK
"Chisei, Heart of Oceans",4,['Blue'],Legendary Creature — Spirit,['Spirit'],Rare,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74096&type=card,BOK
Crawling Filth,6,['Black'],Creature — Spirit,['Spirit'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74032&type=card,BOK
"Azamuki, Treachery Incarnate",3,['Red'],Legendary Creature — Spirit,['Spirit'],Uncommon,5,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74671&type=card,BOK
Cunning Bandit,3,['Red'],Creature — Human Warrior,"['Human', 'Warrior']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74671&type=card,BOK
Empty-Shrine Kannushi,1,['White'],Creature — Human Cleric,"['Human', 'Cleric']",Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74513&type=card,BOK
"Kaiso, Memory of Loyalty",3,['White'],Legendary Creature — Spirit,['Spirit'],Uncommon,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74093&type=card,BOK
Faithful Squire,3,['White'],Creature — Human Soldier,"['Human', 'Soldier']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74093&type=card,BOK
Floodbringer,2,['Blue'],Creature — Moonfolk Wizard,"['Moonfolk', 'Wizard']",Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74637&type=card,BOK
Forked-Branch Garami,5,['Green'],Creature — Spirit,['Spirit'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74410&type=card,BOK
Frost Ogre,5,['Red'],Creature — Ogre Warrior,"['Ogre', 'Warrior']",Common,5,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74589&type=card,BOK
Frostling,1,['Red'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74621&type=card,BOK
Fumiko the Lowblood,4,['Red'],Legendary Creature — Human Samurai,"['Human', 'Samurai']",Rare,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74534&type=card,BOK
Gnarled Mass,3,['Green'],Creature — Spirit,['Spirit'],Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74435&type=card,BOK
Goblin Cohort,1,['Red'],Creature — Goblin Warrior,"['Goblin', 'Warrior']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74433&type=card,BOK
Harbinger of Spring,5,['Green'],Creature — Spirit,['Spirit'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74580&type=card,BOK
Heartless Hidetsugu,5,['Red'],Legendary Creature — Ogre Shaman,"['Ogre', 'Shaman']",Rare,4,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74572&type=card,BOK
"Higure, the Still Wind",5,['Blue'],Legendary Creature — Human Ninja,"['Human', 'Ninja']",Rare,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74448&type=card,BOK
Scarmaker,3,['Black'],Legendary Creature — Spirit,['Spirit'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74476&type=card,BOK
Hired Muscle,3,['Black'],Creature — Human Warrior,"['Human', 'Warrior']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74476&type=card,BOK
"Hokori, Dust Drinker",4,['White'],Legendary Creature — Spirit,['Spirit'],Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74647&type=card,BOK
Indebted Samurai,4,['White'],Creature — Human Samurai,"['Human', 'Samurai']",Uncommon,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74091&type=card,BOK
"Ink-Eyes, Servant of Oni",6,['Black'],Legendary Creature — Rat Ninja,"['Rat', 'Ninja']",Rare,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74626&type=card,BOK
"Isao, Enlightened Bushi",3,['Green'],Legendary Creature — Human Samurai,"['Human', 'Samurai']",Rare,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74039&type=card,BOK
"Ishi-Ishi, Akki Crackshot",2,['Red'],Legendary Creature — Goblin Warrior,"['Goblin', 'Warrior']",Rare,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74636&type=card,BOK
Iwamori of the Open Fist,4,['Green'],Legendary Creature — Human Monk,"['Human', 'Monk']",Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74507&type=card,BOK
Jetting Glasskite,6,['Blue'],Creature — Spirit,['Spirit'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81976&type=card,BOK
Kaijin of the Vanishing Touch,2,['Blue'],Creature — Spirit,['Spirit'],Uncommon,0,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74443&type=card,BOK
Kami of False Hope,1,['White'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74097&type=card,BOK
Kami of Tattered Shoji,5,['White'],Creature — Spirit,['Spirit'],Common,2,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74460&type=card,BOK
Kami of the Honored Dead,7,['White'],Creature — Spirit,['Spirit'],Uncommon,3,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81977&type=card,BOK
"Kentaro, the Smiling Cat",2,['White'],Legendary Creature — Human Samurai,"['Human', 'Samurai']",Rare,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81968&type=card,BOK
"Kira, Great Glass-Spinner",3,['Blue'],Legendary Creature — Spirit,['Spirit'],Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74445&type=card,BOK
Kitsune Palliator,3,['White'],Creature — Fox Cleric,"['Fox', 'Cleric']",Uncommon,0,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74603&type=card,BOK
Kodama of the Center Tree,5,['Green'],Legendary Creature — Spirit,['Spirit'],Rare,*,*,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74086&type=card,BOK
"Kyoki, Sanity's Eclipse",6,['Black'],Legendary Creature — Demon Spirit,"['Demon', 'Spirit']",Rare,6,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74552&type=card,BOK
Lifespinner,4,['Green'],Creature — Spirit,['Spirit'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74642&type=card,BOK
Loam Dweller,2,['Green'],Creature — Spirit,['Spirit'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74584&type=card,BOK
"Mannichi, the Fevered Dream",3,['Red'],Legendary Creature — Spirit,['Spirit'],Rare,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74490&type=card,BOK
Matsu-Tribe Sniper,2,['Green'],Creature — Snake Warrior Archer,"['Snake', 'Warrior', 'Archer']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74619&type=card,BOK
Minamo Sightbender,2,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Uncommon,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74600&type=card,BOK
Mistblade Shinobi,3,['Blue'],Creature — Human Ninja,"['Human', 'Ninja']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74084&type=card,BOK
Moonlit Strider,4,['White'],Creature — Spirit,['Spirit'],Common,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74028&type=card,BOK
Nezumi Shadow-Watcher,1,['Black'],Creature — Rat Warrior,"['Rat', 'Warrior']",Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74467&type=card,BOK
Ninja of the Deep Hours,4,['Blue'],Creature — Human Ninja,"['Human', 'Ninja']",Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74587&type=card,BOK
Ogre Marauder,3,['Black'],Creature — Ogre Warrior,"['Ogre', 'Warrior']",Uncommon,3,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74594&type=card,BOK
Ogre Recluse,4,['Red'],Creature — Ogre Warrior,"['Ogre', 'Warrior']",Uncommon,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74645&type=card,BOK
Okiba-Gang Shinobi,5,['Black'],Creature — Rat Ninja,"['Rat', 'Ninja']",Common,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74576&type=card,BOK
"Opal-Eye, Konda's Yojimbo",3,['White'],Legendary Creature — Fox Samurai,"['Fox', 'Samurai']",Rare,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74655&type=card,BOK
"Oyobi, Who Split the Heavens",7,['White'],Legendary Creature — Spirit,['Spirit'],Rare,3,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74027&type=card,BOK
Patron of the Akki,6,['Red'],Legendary Creature — Spirit,['Spirit'],Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74109&type=card,BOK
Patron of the Kitsune,6,['White'],Legendary Creature — Spirit,['Spirit'],Rare,5,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74620&type=card,BOK
Patron of the Moon,7,['Blue'],Legendary Creature — Spirit,['Spirit'],Rare,5,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74669&type=card,BOK
Patron of the Nezumi,7,['Black'],Legendary Creature — Spirit,['Spirit'],Rare,6,6,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74646&type=card,BOK
Patron of the Orochi,8,['Green'],Legendary Creature — Spirit,['Spirit'],Rare,7,7,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74542&type=card,BOK
Petalmane Baku,2,['Green'],Creature — Spirit,['Spirit'],Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74455&type=card,BOK
Pus Kami,7,['Black'],Creature — Spirit,['Spirit'],Uncommon,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74124&type=card,BOK
Quillmane Baku,5,['Blue'],Creature — Spirit,['Spirit'],Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74657&type=card,BOK
Ronin Cliffrider,5,['Red'],Creature — Human Samurai,"['Human', 'Samurai']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74122&type=card,BOK
"Sakiko, Mother of Summer",6,['Green'],Legendary Creature — Snake Shaman,"['Snake', 'Shaman']",Rare,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74544&type=card,BOK
Sakura-Tribe Springcaller,4,['Green'],Creature — Snake Shaman,"['Snake', 'Shaman']",Common,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74092&type=card,BOK
Scaled Hulk,6,['Green'],Creature — Spirit,['Spirit'],Common,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74541&type=card,BOK
Scourge of Numai,4,['Black'],Creature — Demon Spirit,"['Demon', 'Spirit']",Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74488&type=card,BOK
Shimmering Glasskite,4,['Blue'],Creature — Spirit,['Spirit'],Common,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81978&type=card,BOK
Shinka Gatekeeper,3,['Red'],Creature — Ogre Warrior,"['Ogre', 'Warrior']",Common,3,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74099&type=card,BOK
"Shirei, Shizo's Caretaker",5,['Black'],Legendary Creature — Spirit,['Spirit'],Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81987&type=card,BOK
"Shizuko, Caller of Autumn",3,['Green'],Legendary Creature — Snake Shaman,"['Snake', 'Shaman']",Rare,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74436&type=card,BOK
Silverstorm Samurai,6,['White'],Creature — Fox Samurai,"['Fox', 'Samurai']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74545&type=card,BOK
Skullmane Baku,5,['Black'],Creature — Spirit,['Spirit'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74577&type=card,BOK
Skullsnatcher,2,['Black'],Creature — Rat Ninja,"['Rat', 'Ninja']",Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=81983&type=card,BOK
Soratami Mindsweeper,4,['Blue'],Creature — Moonfolk Wizard,"['Moonfolk', 'Wizard']",Uncommon,1,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=73995&type=card,BOK
Split-Tail Miko,2,['White'],Creature — Fox Cleric,"['Fox', 'Cleric']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74493&type=card,BOK
Takeno's Cavalry,4,['White'],Creature — Human Samurai Archer,"['Human', 'Samurai', 'Archer']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74597&type=card,BOK
Takenuma Bleeder,3,['Black'],Creature — Ogre Shaman,"['Ogre', 'Shaman']",Common,3,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74095&type=card,BOK
Tallowisp,2,['White'],Creature — Spirit,['Spirit'],Uncommon,1,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74412&type=card,BOK
Teardrop Kami,1,['Blue'],Creature — Spirit,['Spirit'],Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74458&type=card,BOK
Throat Slitter,5,['Black'],Creature — Rat Ninja,"['Rat', 'Ninja']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74108&type=card,BOK
"Tomorrow, Azami's Familiar",6,['Blue'],Legendary Creature — Spirit,['Spirit'],Rare,1,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74447&type=card,BOK
Toshiro Umezawa,3,['Black'],Legendary Creature — Human Samurai,"['Human', 'Samurai']",Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74431&type=card,BOK
Traproot Kami,1,['Green'],Creature — Spirit,['Spirit'],Common,0,*,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74627&type=card,BOK
Walker of Secret Ways,3,['Blue'],Creature — Human Ninja,"['Human', 'Ninja']",Uncommon,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74033&type=card,BOK
Waxmane Baku,3,['White'],Creature — Spirit,['Spirit'],Common,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74518&type=card,BOK
"Yomiji, Who Bars the Way",7,['White'],Legendary Creature — Spirit,['Spirit'],Rare,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74526&type=card,BOK
"Yukora, the Prisoner",4,['Black'],Legendary Creature — Demon Spirit,"['Demon', 'Spirit']",Rare,5,5,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74510&type=card,BOK
Abyssal Specter,4,['Black'],Creature — Specter,['Specter'],Uncommon,2,3,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21167&type=card,BRB
Advance Scout,2,['White'],Creature — Human Soldier Scout,"['Human', 'Soldier', 'Scout']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21186&type=card,BRB
Air Elemental,5,['Blue'],Creature — Elemental,['Elemental'],Uncommon,4,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21121&type=card,BRB
Angelic Page,2,['White'],Creature — Angel Spirit,"['Angel', 'Spirit']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21177&type=card,BRB
Argothian Elder,4,['Green'],Creature — Elf Druid,"['Elf', 'Druid']",Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21182&type=card,BRB
Armored Pegasus,2,['White'],Creature — Pegasus,['Pegasus'],Common,1,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21120&type=card,BRB
Azure Drake,4,['Blue'],Creature — Drake,['Drake'],Uncommon,2,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21122&type=card,BRB
Blinking Spirit,4,['White'],Creature — Spirit,['Spirit'],Rare,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=11177&type=card,BRB
Cackling Fiend,4,['Black'],Creature — Zombie,['Zombie'],Common,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21168&type=card,BRB
Crazed Skirge,4,['Black'],Creature — Imp,['Imp'],Uncommon,2,2,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21165&type=card,BRB
Dirtcowl Wurm,5,['Green'],Creature — Wurm,['Wurm'],Rare,3,4,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21196&type=card,BRB
Disruptive Student,3,['Blue'],Creature — Human Wizard,"['Human', 'Wizard']",Common,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21123&type=card,BRB
Elvish Lyrist,1,['Green'],Creature — Elf,['Elf'],Uncommon,1,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21188&type=card,BRB
Fire Ants,3,['Red'],Creature — Insect,['Insect'],Uncommon,2,1,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=21163&type=card,BRB
