UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
2570,July 14 2015,DOG,Boston Terrier,,U,false,Bronx,10461
2571,July 10 2015,DOG,Jack Russ,11,M,true,Bronx,10470
2572,July 02 2015,DOG,Staffordshire Bull Terrier,4,M,true,Bronx,
2573,July 01 2015,DOG,,,U,false,Bronx,10466
2574,July 13 2015,DOG,Pit Bull,,U,false,Bronx,
2575,July 13 2015,DOG,BLACK MOUTH CUR,3,M,true,Bronx,10465
2576,July 13 2015,DOG,BLACK MOUTH CUR,3,M,true,Bronx,10465
2577,July 12 2015,DOG,Pit Bull,,U,false,Bronx,
2578,July 10 2015,DOG,,,U,false,Bronx,10455
2579,July 06 2015,DOG,,,F,false,Bronx,
2580,July 11 2015,DOG,,2,F,false,Bronx,10452
2581,July 14 2015,DOG,Yorkshire Terrier,,U,false,Bronx,10458
2582,June 11 2015,DOG,Pit Bull,,U,false,Bronx,
2583,July 15 2015,DOG,JACK RUSS/BULLY PIT BULL,4,M,false,Bronx,10459
2584,July 16 2015,DOG,Pit Bull,3M,M,false,Bronx,
2585,July 13 2015,DOG,MUTT,12,M,true,Bronx,
2586,July 17 2015,DOG,Cock-A-Poo,2,M,true,Bronx,
2587,July 18 2015,DOG,Pit Bull,,U,false,Bronx,10468
2588,July 16 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Bronx,10469
2589,July 17 2015,DOG,,,U,false,Bronx,
2590,July 21 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,true,Bronx,10472
2591,July 09 2015,DOG,AKITA/CHOW CHOW,2,M,false,Bronx,10459
2592,July 19 2015,DOG,Pit Bull,2,M,false,Bronx,10456
2593,July 11 2015,DOG,Pit Bull,7,M,false,Bronx,10469
2594,July 21 2015,DOG,Pit Bull,,U,false,Bronx,
2595,July 17 2015,DOG,Cocker Spaniel,,U,false,Bronx,
2596,July 17 2015,DOG,Chihuahua,,U,false,Bronx,
2597,July 17 2015,DOG,Pit Bull,,U,false,Bronx,
2598,July 22 2015,DOG,TERRIER,,U,false,Bronx,
2599,July 26 2015,DOG,Chihuahua,,M,false,Bronx,
2600,July 19 2015,DOG,,,U,false,Bronx,10466
2601,July 23 2015,DOG,German Shepherd,1,M,true,Bronx,
2602,July 27 2015,DOG,Rottweiler,,U,false,Bronx,
2603,July 22 2015,DOG,Maltese,,U,false,Bronx,10463
2604,July 18 2015,DOG,Pit Bull,,U,false,Bronx,
2605,August 01 2015,DOG,Shih Tzu,6,M,false,Bronx,
2606,August 02 2015,DOG,Pit Bull,7,M,false,Bronx,10463
2607,August 01 2015,DOG,Pit Bull,,U,false,Bronx,
2608,August 02 2015,DOG,Shih Tzu,4,M,false,Bronx,10467
2609,August 01 2015,DOG,,,U,false,Bronx,10468
2610,August 01 2015,DOG,,,U,false,Bronx,
2611,July 30 2015,DOG,American Staffordshire Terrier,3,M,false,Bronx,
2612,July 31 2015,DOG,Pit Bull,,U,false,Bronx,
2613,July 27 2015,DOG,Chihuahua,7,F,false,Bronx,10460
2614,August 06 2015,DOG,Beagle,6,M,true,Bronx,10461
2615,August 06 2015,DOG,Chihuahua,4,M,false,Bronx,
2616,August 06 2015,DOG,,,U,false,Bronx,
2617,July 15 2015,DOG,PITBULL/LABRADOR,7M,M,false,Bronx,
2618,August 07 2015,DOG,Maltese,10,M,false,Bronx,
2619,August 05 2015,DOG,Chihuahua,5,M,false,Bronx,10452
2620,August 02 2015,DOG,Saint Bernard,4,M,false,Bronx,10471
2621,August 11 2015,DOG,Mixed/Other,,U,false,Bronx,
2622,July 22 2015,DOG,,,U,false,Bronx,10467
2623,August 09 2015,DOG,HUSKY,,U,false,Bronx,
2624,August 11 2015,DOG,Bull dog,1,M,true,Bronx,10459
2625,August 12 2015,DOG,Pit Bull,4,M,true,Bronx,10458
2626,August 10 2015,DOG,Shih Tzu,,U,false,Bronx,10456
2627,August 11 2015,DOG,"Bull Dog, English",1,M,true,Bronx,10459
2628,August 11 2015,DOG,Mixed/Other,,U,false,Bronx,
2629,July 30 2015,DOG,Pit Bull,,U,false,Bronx,10455
2630,August 13 2015,DOG,Pit Bull,,U,false,Bronx,10467
2631,August 08 2015,DOG,AUSTRALIAN SHEP/DALMATION/PITBULL,3,M,true,Bronx,10472
2632,August 14 2015,DOG,,,U,false,Bronx,11214
2633,August 15 2015,DOG,BEAGLE/BLUETICK HOUND,8M,M,false,Bronx,10465
2634,August 15 2015,DOG,,,M,false,Bronx,
2635,August 17 2015,DOG,Cocker Spaniel,3,M,true,Bronx,
2636,August 15 2015,DOG,Pit Bull,,U,false,Bronx,10468
2637,August 08 2015,DOG,German Shepherd,5,F,true,Bronx,10469
2638,August 15 2015,DOG,Pit Bull,,U,false,Bronx,10468
2639,August 14 2015,DOG,Pit Bull,,U,false,Bronx,
2640,August 09 2015,DOG,Chihuahua,,U,false,Bronx,
2641,August 18 2015,DOG,Shih Tzu,4,M,false,Bronx,10458
2642,August 14 2015,DOG,Pit Bull,4,M,false,Bronx,10457
2643,August 17 2015,DOG,Pit Bull,4,M,false,Bronx,10455
2644,August 17 2015,DOG,,,U,false,Bronx,
2645,August 18 2015,DOG,Chihuahua,2,M,false,Bronx,10460
2646,August 18 2015,DOG,Yorkshire Terrier,,U,false,Bronx,
2647,August 20 2015,DOG,Rottweiler,2.5,M,false,Bronx,
2648,August 23 2015,DOG,Pit Bull,,U,false,Bronx,10470
2649,August 23 2015,DOG,Pit Bull,1,F,false,Bronx,
2650,August 24 2015,DOG,Pit Bull,,U,false,Bronx,
2651,August 11 2015,DOG,,,U,false,Bronx,10458
2652,August 22 2015,DOG,Shih Tzu,2,F,false,Bronx,10475
2653,August 25 2015,DOG,,,U,false,Bronx,
2654,August 22 2015,DOG,RAT TERRIER,11,M,false,Bronx,10467
2655,August 25 2015,DOG,Mixed/Other,,U,false,Bronx,10453
2656,August 25 2015,DOG,Chihuahua,,U,false,Bronx,
2657,August 25 2015,DOG,Bull dog,11,F,true,Bronx,10461
2658,August 26 2015,DOG,Yorkshire Terrier,2.5,M,false,Bronx,10459
2659,August 25 2015,DOG,Mixed/Other,,U,false,Bronx,10456
2660,August 25 2015,DOG,,,U,false,Bronx,
2661,August 28 2015,DOG,,,U,false,Bronx,10473
2662,August 30 2015,DOG,Chihuahua,,U,false,Bronx,10452
2663,August 30 2015,DOG,Cocker Spaniel,6,F,false,Bronx,10465
2664,August 22 2015,DOG,Pit Bull,,U,false,Bronx,10467
2665,August 28 2015,DOG,Chihuahua Crossbreed,2,M,false,Bronx,
2666,August 31 2015,DOG,Pit Bull,3,M,false,Bronx,10453
2667,August 31 2015,DOG,,,U,false,Bronx,10457
2668,August 29 2015,DOG,Yorkshire Terrier,,M,true,Bronx,10453
2669,August 18 2015,DOG,Pit Bull,,U,false,Bronx,
2670,August 31 2015,DOG,Pit Bull,,U,false,Bronx,
2671,September 01 2015,DOG,Maltese,,U,false,Bronx,10453
2672,September 01 2015,DOG,Shih Tzu,5,F,true,Bronx,
2673,September 03 2015,DOG,Pit Bull,,M,false,Bronx,10469
2674,September 03 2015,DOG,Maltese,,U,false,Bronx,
2675,September 05 2015,DOG,Pit Bull,,U,false,Bronx,
2676,September 07 2015,DOG,Shih Tzu,5,M,false,Bronx,10468
2677,September 04 2015,DOG,"Poodle, Standard",,F,false,Bronx,10453
2678,September 07 2015,DOG,PITBULL MIX,,U,false,Bronx,10463
2679,September 07 2015,DOG,,,U,false,Bronx,
2680,September 08 2015,DOG,Pit Bull,,U,false,Bronx,
2681,September 08 2015,DOG,Chow Chow,,U,false,Bronx,
2682,September 09 2015,DOG,SCHNAUZER/MALTESE,4,M,true,Bronx,10463
2683,September 08 2015,DOG,Lhasa Apso,6.5 YRS,F,false,Bronx,10467
2684,September 09 2015,DOG,Pit Bull,,F,true,Bronx,
2685,September 08 2015,DOG,,,U,false,Bronx,
2686,September 08 2015,DOG,Chow Chow,,U,false,Bronx,
2687,September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Bronx,10458
2688,September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Bronx,10458
2689,September 08 2015,DOG,Pit Bull,5,M,false,Bronx,10454
2690,September 10 2015,DOG,Chihuahua,11,M,true,Bronx,
2691,September 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,U,false,Bronx,10458
2692,September 08 2015,DOG,Pit Bull,,U,false,Bronx,
2693,September 12 2015,DOG,Chihuahua,,U,false,Bronx,
2694,September 13 2015,DOG,Mixed/Other,2,F,false,Bronx,
2695,September 11 2015,DOG,,,U,false,Bronx,
2696,September 11 2015,DOG,Chihuahua,,U,false,Bronx,10452
2697,August 31 2015,DOG,Pit Bull,,U,false,Bronx,10456
2698,September 09 2015,DOG,CHIHUAHUA- X,1,F,false,Bronx,10462
2699,September 17 2015,DOG,"Poodle, Standard",,M,false,Bronx,10453
2700,September 18 2015,DOG,Pit Bull,1,M,false,Bronx,
2701,September 20 2015,DOG,CATTLE DOG,4,M,true,Bronx,10476
2702,September 19 2015,DOG,Shih Tzu,,U,false,Bronx,
2703,September 20 2015,DOG,Bull dog,,U,false,Bronx,
2704,September 22 2015,DOG,Pit Bull,,U,false,Bronx,
2705,September 16 2015,DOG,,,U,false,Bronx,10417
2706,September 11 2015,DOG,CORGI MIX,5,M,false,Bronx,
2707,September 23 2015,DOG,Bull dog,3,F,true,Bronx,10458
2708,September 21 2015,DOG,Pit Bull,,U,false,Bronx,
2709,September 25 2015,DOG,Pit Bull,,U,false,Bronx,10457
2710,September 28 2015,DOG,Pit Bull,1,M,false,Bronx,10470
2711,September 17 2015,DOG,Bull dog,,U,false,Bronx,10462
2712,September 26 2015,DOG,Pit Bull,2018-03-04T00:00:00.000,F,false,Bronx,10475
2713,September 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Bronx,10462
2714,September 23 2015,DOG,American Pit Bull Terrier/Pit Bull,10,F,false,Bronx,10465
2715,September 23 2015,DOG,BLUE NOSE PIT BULL,3,M,true,Bronx,10465
2716,September 24 2015,DOG,Pit Bull,,U,false,Bronx,10463
2717,July 17 2015,DOG,Pit Bull,,U,false,Bronx,
2718,September 29 2015,DOG,Bull dog,2,M,false,Bronx,10459
2719,September 30 2015,DOG,Yorkshire Terrier,,M,false,Bronx,
2720,September 07 2015,DOG,Shih Tzu,1,M,false,Bronx,10465
2721,October 03 2015,DOG,Pit Bull,,U,false,Bronx,
2722,October 03 2015,DOG,Shih Tzu,4,F,false,Bronx,10465
2723,June 02 2015,DOG,German Shepherd,,U,false,Bronx,10458
2724,October 06 2015,DOG,TERRIER,,U,false,Bronx,10455
2725,October 09 2015,DOG,Rottweiler,6,M,true,Bronx,10471
2726,October 08 2015,DOG,Pit Bull,,U,false,Bronx,10457
2727,October 08 2015,DOG,,,U,false,Bronx,
2728,October 09 2015,DOG,Pit Bull,2,F,false,Bronx,10467
2729,October 12 2015,DOG,Pit Bull,,U,false,Bronx,
2730,October 10 2015,DOG,Pit Bull,5,F,true,Bronx,10467
2731,October 10 2015,DOG,PIT BULL MIXED,5,F,true,Bronx,10467
2732,October 19 2015,DOG,Rottweiler,,U,false,Bronx,10459
2733,October 17 2015,DOG,,,U,false,Bronx,
2734,October 08 2015,DOG,Pit Bull,4,M,false,Bronx,10473
2735,October 04 2015,DOG,German Shepherd,,U,false,Bronx,10467
2736,October 07 2015,DOG,,,U,false,Bronx,
2737,October 14 2015,DOG,Pit Bull,,U,false,Bronx,10462
2738,October 13 2015,DOG,ALASKA HUSKY,,U,false,Bronx,
2739,October 17 2015,DOG,Pit Bull,4,F,true,Bronx,
2740,October 18 2015,DOG,,,U,false,Bronx,10473
2741,October 18 2015,DOG,Rottweiler,,U,false,Bronx,
2742,October 19 2015,DOG,Pit Bull,,U,false,Bronx,
2743,October 16 2015,DOG,German Shepherd Crossbreed,8,M,false,Bronx,
2744,September 28 2015,DOG,Pit Bull,1,M,false,Bronx,10470
2745,October 20 2015,DOG,,,U,false,Bronx,
2746,October 21 2015,DOG,Pit Bull,,U,false,Bronx,10460
2747,October 23 2015,DOG,Pit Bull,3,M,true,Bronx,10466
2748,October 23 2015,DOG,MINI DOBERMAN,,U,false,Bronx,10468
2749,October 24 2015,DOG,Pit Bull,,U,false,Bronx,
2750,October 26 2015,DOG,Chihuahua,,U,false,Bronx,10468
2751,October 23 2015,DOG,Rottweiler,,U,false,Bronx,10457
2752,October 27 2015,DOG,Rottweiler,,U,false,Bronx,
2753,October 15 2015,DOG,Chihuahua,6,M,false,Bronx,10461
2754,October 27 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Bronx,
2755,October 27 2015,DOG,Mixed/Other,,U,false,Bronx,10468
2756,November 01 2015,DOG,Pit Bull,,U,false,Bronx,10475
2757,October 26 2015,DOG,Bull dog,,U,false,Bronx,10474
2758,November 04 2015,DOG,Shih Tzu,16,M,true,Bronx,10455
2759,November 01 2015,DOG,Chihuahua,,U,false,Bronx,10453
2760,November 04 2015,DOG,Chihuahua,13,M,true,Bronx,10454
2761,November 04 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,false,Bronx,10473
2762,November 02 2015,DOG,,,U,false,Bronx,10456
2763,October 27 2015,DOG,,7,F,false,Bronx,
2764,October 30 2015,DOG,Maltese,1,M,false,Bronx,10456
2765,October 30 2015,DOG,Maltese,4,M,false,Bronx,
2766,November 08 2015,DOG,Pit Bull,,U,false,Bronx,10456
2767,November 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,true,Bronx,10462
2768,November 06 2015,DOG,Mixed/Other,,U,false,Bronx,
2769,November 07 2015,DOG,Yorkshire Terrier,1,M,false,Bronx,10472
2770,November 07 2015,DOG,POODLE CHIHUAHUA,6,F,true,Bronx,10466
2771,November 05 2015,DOG,,,U,false,Bronx,10467
2772,November 04 2015,DOG,,,U,false,Bronx,10469
2773,November 06 2015,DOG,American Pit Bull Terrier/Pit Bull,3,M,true,Bronx,10463
2774,October 31 2015,DOG,German Shepherd Crossbreed,6,M,true,Bronx,10473
2775,November 04 2015,DOG,Pit Bull,2,M,false,Bronx,10464
2776,November 04 2015,DOG,Pit Bull,1,F,true,Bronx,10464
2777,November 10 2015,DOG,Pit Bull,5,M,false,Bronx,10460
2778,November 07 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,false,Bronx,10454
2779,November 11 2015,DOG,Shih Tzu,,U,false,Bronx,10472
2780,November 12 2015,DOG,Pit Bull,8,F,true,Bronx,10470
2781,November 02 2015,DOG,Pit Bull,,U,false,Bronx,10458
2782,September 29 2015,DOG,Pit Bull,,U,false,Bronx,10460
2783,September 29 2015,DOG,Pit Bull,,U,false,Bronx,10460
2784,November 15 2015,DOG,,,U,false,Bronx,
2785,November 05 2015,DOG,Pit Bull,,U,false,Bronx,10453
2786,November 15 2015,DOG,,,U,false,Bronx,
2787,November 06 2015,DOG,Pit Bull,,F,false,Bronx,10469
2788,November 15 2015,DOG,Pit Bull,4,M,false,Bronx,
2789,November 14 2015,DOG,YORKY-POODLE,2,U,false,Bronx,10453
2790,November 16 2015,DOG,HUSKY,,U,false,Bronx,
2791,November 13 2015,DOG,Pit Bull,,U,false,Bronx,10456
2792,November 13 2015,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,true,Bronx,10472
2793,November 17 2015,DOG,Wheaton Terrier,2,M,false,Bronx,10463
2794,November 18 2015,DOG,Rottweiler,,U,false,Bronx,10456
2795,November 17 2015,DOG,Silky Terrier,6,M,true,Bronx,10463
2796,November 11 2015,DOG,Pit Bull,,U,false,Bronx,10459
2797,November 19 2015,DOG,Pit Bull,,U,false,Bronx,10457
2798,November 20 2015,DOG,,,U,false,Bronx,
2799,November 23 2015,DOG,Pit Bull,,U,false,Bronx,10456
2800,November 22 2015,DOG,Chihuahua,2,F,false,Bronx,10458
2801,November 23 2015,DOG,Pit Bull,2,M,false,Bronx,10473
2802,November 22 2015,DOG,Labrador Retriever Crossbreed,10,F,false,Bronx,10465
2803,November 21 2015,DOG,Pit Bull,8M,M,false,Bronx,
2804,November 23 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,false,Bronx,10467
2805,November 27 2015,DOG,Pit Bull,,U,false,Bronx,
2806,November 21 2015,DOG,,,U,false,Bronx,
2807,November 28 2015,DOG,Pit Bull,,U,false,Bronx,10455
2808,November 25 2015,DOG,Jack Russ,,M,false,Bronx,10466
2809,November 03 2015,DOG,Pit Bull,,U,false,Bronx,10472
2810,November 27 2015,DOG,Pomeranian,,M,false,Bronx,10466
2811,November 26 2015,DOG,Pit Bull,5,F,false,Bronx,10468
2812,November 29 2015,DOG,,,U,false,Bronx,
2813,November 22 2015,DOG,,,U,false,Bronx,10466
2814,December 01 2015,DOG,Pit Bull,,M,false,Bronx,
2815,December 01 2015,DOG,"Poodle, Toy",3,M,false,Bronx,10458
2816,November 28 2015,DOG,,,U,false,Bronx,10459
2817,December 03 2015,DOG,Pit Bull,,U,false,Bronx,
2818,December 06 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Bronx,10453
2819,November 07 2015,DOG,German Shepherd Crossbreed,1,F,false,Bronx,
2820,November 22 2015,DOG,Pit Bull,,U,false,Bronx,10460
2821,December 07 2015,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,false,Bronx,
2822,December 05 2015,DOG,Beagle Crossbreed,6,M,true,Bronx,10467
2823,December 06 2015,DOG,Beagle Crossbreed,6,M,true,Bronx,10467
2824,December 05 2015,DOG,"Poodle, Toy",,U,false,Bronx,10463
2825,December 04 2015,DOG,Pit Bull,3M,F,false,Bronx,10458
2826,December 07 2015,DOG,,,U,false,Bronx,
2827,November 26 2015,DOG,,,M,false,Bronx,
2828,November 28 2015,DOG,,,U,false,Bronx,10454
2829,December 09 2015,DOG,Chihuahua Crossbreed,7,F,false,Bronx,10453
2830,December 05 2015,DOG,Pit Bull,1,F,true,Bronx,10451
2831,December 06 2015,DOG,,,U,false,Bronx,
2832,December 11 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Bronx,10457
2833,December 14 2015,DOG,"Poodle, Standard",,U,false,Bronx,
2834,December 12 2015,DOG,"Poodle, Standard",7,F,false,Bronx,
2835,December 11 2015,DOG,Shih Tzu,,U,false,Bronx,10456
2836,December 11 2015,DOG,Pit Bull,,U,false,Bronx,10473
2837,December 12 2015,DOG,Pit Bull,2,M,true,Bronx,
2838,December 14 2015,DOG,Pit Bull,3,M,false,Bronx,10463
2839,December 07 2015,DOG,"Schnauzer, Miniature",3,M,true,Bronx,10467
2840,December 12 2015,DOG,German Shepherd,,U,false,Bronx,10470
2841,December 15 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,false,Bronx,10455
2842,December 06 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,false,Bronx,10455
2843,December 16 2015,DOG,Pit Bull,,U,false,Bronx,
2844,December 08 2015,DOG,Boxer,,M,false,Bronx,10461
2845,December 15 2015,DOG,Pit Bull,,U,false,Bronx,
2846,December 14 2015,DOG,Pit Bull,2,M,false,Bronx,10468
2847,December 17 2015,DOG,Pit Bull,,U,false,Bronx,
2848,December 20 2015,DOG,Pit Bull,,U,false,Bronx,10458
2849,December 20 2015,DOG,Mixed/Other,,U,false,Bronx,10468
2850,December 18 2015,DOG,,,U,false,Bronx,10459
2851,December 16 2015,DOG,Pit Bull,,M,true,Bronx,
2852,December 22 2015,DOG,Labrador Retriever Crossbreed,2,M,false,Bronx,10466
2853,December 21 2015,DOG,Bichon Frise,12,F,true,Bronx,10466
2854,December 22 2015,DOG,Pit Bull,,U,false,Bronx,
2855,December 23 2015,DOG,Beagle,2,M,false,Bronx,10462
2856,December 24 2015,DOG,GERMAN SHEP/ ROTTWEILER,10M,M,false,Bronx,10467
2857,December 25 2015,DOG,,,U,false,Bronx,
2858,December 25 2015,DOG,,,U,false,Bronx,
2859,December 26 2015,DOG,Pit Bull,,U,false,Bronx,
2860,December 30 2015,DOG,Maltese,2,M,false,Bronx,10451
2861,December 29 2015,DOG,Pit Bull,1,M,false,Bronx,10473
2862,December 13 2015,DOG,Pit Bull,,U,false,Bronx,
2863,December 31 2015,DOG,Yorkshire Terrier,6,M,true,Bronx,10471
2864,January 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,true,Bronx,
2865,January 03 2016,DOG,Shih Tzu,3,M,false,Bronx,10453
2866,December 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Bronx,10468
2867,December 31 2015,DOG,Mixed/Other,7,M,true,Bronx,10467
2868,January 02 2016,DOG,,,U,false,Bronx,
2869,January 04 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Bronx,10473
2870,December 31 2015,DOG,Pit Bull,,U,false,Bronx,
2871,December 31 2015,DOG,Pit Bull,7,F,true,Bronx,10466
2872,January 04 2016,DOG,Pit Bull,,U,false,Bronx,10468
2873,December 31 2015,DOG,SHEPHERD,,U,false,Bronx,
2874,January 03 2016,DOG,Chow Chow,1,M,false,Bronx,10467
2875,January 03 2016,DOG,Bull dog,1,M,false,Bronx,10472
2876,December 13 2015,DOG,MUTT X,,U,false,Bronx,10464
2877,December 13 2015,DOG,MUTT X,,U,false,Bronx,10464
2878,December 13 2015,DOG,,,U,false,Bronx,10464
2879,December 31 2015,DOG,Great Dane,,U,false,Bronx,
2880,January 04 2016,DOG,German Shepherd,3,M,false,Bronx,10463
2881,December 26 2015,DOG,Pit Bull,12,M,false,Bronx,10456
2882,January 06 2016,DOG,PARSON TERR,7,M,false,Bronx,10469
2883,January 07 2016,DOG,Pit Bull,,M,false,Bronx,10473
2884,December 25 2015,DOG,Shih Tzu,,U,false,Bronx,
2885,January 10 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Bronx,10468
2886,January 09 2016,DOG,Pit Bull,3,M,false,Bronx,10467
2887,January 06 2016,DOG,Irish Terrier,4,F,true,Bronx,10472
2888,January 12 2016,DOG,Pit Bull,,U,false,Bronx,10473
2889,January 13 2016,DOG,Doberman Pinscher,,F,false,Bronx,10460
2890,January 14 2016,DOG,Pit Bull,1,M,false,Bronx,10467
2891,January 13 2016,DOG,Chihuahua,11M,F,false,Bronx,10469
2892,January 17 2016,DOG,,,U,false,Bronx,10465
2893,January 16 2016,DOG,Shih Tzu,6,M,false,Bronx,10459
2894,December 27 2015,DOG,,,U,false,Bronx,
2895,January 13 2016,DOG,Shih Tzu,1,M,true,Bronx,10473
2896,January 21 2016,DOG,Pit Bull,,F,false,Bronx,10468
2897,January 19 2016,DOG,Pit Bull,3,M,false,Bronx,10460
2898,January 16 2016,DOG,Pit Bull,,U,false,Bronx,10456
2899,January 21 2016,DOG,,,U,false,Bronx,
2900,January 17 2016,DOG,Yorkshire Terrier,,U,false,Bronx,10455
2901,January 11 2016,DOG,,,U,false,Bronx,
2902,January 21 2016,DOG,Pit Bull,,U,false,Bronx,
2903,January 24 2016,DOG,Chihuahua,,U,false,Bronx,
2904,January 24 2016,DOG,,,U,false,Bronx,
2905,January 24 2016,DOG,Maltese,2,M,true,Bronx,10460
2906,January 22 2015,DOG,Chihuahua,,U,false,Bronx,10452
2907,January 25 2016,DOG,Jack Russ,4,M,false,Bronx,10452
2908,January 23 2016,DOG,Pekingese,6,F,true,Bronx,10453
2909,January 19 2016,DOG,TERRIER,,U,false,Bronx,10452
2910,January 20 2016,DOG,,,U,false,Bronx,
2911,January 05 2016,DOG,"Bull Dog, English",4,M,true,Bronx,10454
2912,January 14 2016,DOG,Bull Terrier,8,M,true,Bronx,10461
2913,January 27 2016,DOG,Maltese,14,M,true,Bronx,10463
2914,January 28 2016,DOG,Schipperkee,12,M,true,Bronx,10458
2915,January 15 2016,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Bronx,
2916,January 13 2016,DOG,Labrador Retriever,8,M,true,Bronx,10465
2917,January 30 2016,DOG,Chihuahua,2,F,false,Bronx,
2918,January 31 2016,DOG,Shih Tzu,3,M,false,Bronx,10460
2919,February 01 2016,DOG,Pit Bull,,U,false,Bronx,10468
2920,January 30 2016,DOG,Pit Bull,1,M,true,Bronx,10453
2921,January 29 2016,DOG,Chihuahua,4,M,false,Bronx,10456
2922,January 30 2016,DOG,Pit Bull,,M,false,Bronx,10467
2923,January 29 2016,DOG,,,U,false,Bronx,
2924,February 02 2016,DOG,Puli,8,M,false,Bronx,10468
2925,January 31 2016,DOG,CHIHUAHUA/SHIH TZU X,1,M,false,Bronx,10452
2926,February 04 2016,DOG,Pit Bull,,U,false,Bronx,10466
2927,February 03 2016,DOG,Pit Bull,1,M,false,Bronx,
2928,February 02 2016,DOG,,,U,false,Bronx,
2929,February 02 2016,DOG,SHEPARD,,M,false,Bronx,10455
2930,February 06 2016,DOG,Pit Bull,2,F,false,Bronx,10465
2931,January 11 2016,DOG,Pit Bull,,U,false,Bronx,10461
2932,February 09 2016,DOG,Pit Bull,,M,false,Bronx,
2933,February 08 2016,DOG,,,U,false,Bronx,
2934,January 30 2016,DOG,Pit Bull,11,M,true,Bronx,10463
2935,February 09 2016,DOG,,,U,false,Bronx,10462
2936,February 04 2016,DOG,Yorkshire Terrier,7,M,true,Bronx,10453
2937,February 12 2016,DOG,,,U,false,Bronx,10451
2938,February 10 2016,DOG,Chihuahua,7,F,false,Bronx,10453
2939,February 16 2016,DOG,American Pit Bull Mix / Pit Bull Mix,,M,false,Bronx,10456
2940,February 14 2016,DOG,Boxer,,M,false,Bronx,10456
2941,January 30 2016,DOG,German Shepherd,2018-08-02T00:00:00.000,U,false,Bronx,10465
2942,February 16 2016,DOG,Siberian Husky,3,M,false,Bronx,10465
2943,February 16 2016,DOG,Pit Bull,2,M,true,Bronx,10465
2944,February 18 2016,DOG,AUST TERRIER/ YORKIE,5,M,true,Bronx,10460
2945,February 16 2016,DOG,Pit Bull,,U,false,Bronx,10454
2946,February 19 2016,DOG,DACHSHUND/ CHIHUAHUA,3,M,true,Bronx,10457
2947,January 16 2016,DOG,Pit Bull,3,M,false,Bronx,10475
2948,February 14 2016,DOG,,,U,false,Bronx,
2949,February 20 2016,DOG,Siberian Husky,11,M,true,Bronx,10461
2950,February 22 2016,DOG,TERRIER,,U,false,Bronx,10464
2951,February 19 2016,DOG,SHEPHERD,,U,false,Bronx,
2952,February 25 2016,DOG,SHAR-PEI/PIT BULL,2,F,true,Bronx,10454
2953,February 23 2016,DOG,Pit Bull,,U,false,Bronx,
2954,February 26 2016,DOG,,,U,false,Bronx,
2955,February 17 2016,DOG,Rottweiler,2,M,false,Bronx,10462
2956,March 04 2016,DOG,Chow Chow,5,M,false,Bronx,10473
2957,March 04 2016,DOG,Pit Bull,,U,false,Bronx,
2958,March 02 2016,DOG,Doberman Pinscher,,U,false,Bronx,10468
2959,March 06 2016,DOG,,,U,false,Bronx,10461
2960,March 06 2016,DOG,Pit Bull,1,M,true,Bronx,
2961,March 01 2016,DOG,"Schnauzer, Standard",6,M,false,Bronx,10461
2962,March 07 2016,DOG,Yorkshire Terrier,5,M,false,Bronx,
2963,March 04 2016,DOG,"Collie, Border",7M,M,true,Bronx,
2964,February 29 2016,DOG,CHIHUAHUA/PUG X,5,M,false,Bronx,10468
2965,March 12 2016,DOG,,,U,false,Bronx,
2966,March 12 2016,DOG,,,U,false,Bronx,
2967,March 09 2016,DOG,,,U,false,Bronx,10467
2968,March 08 2016,DOG,Siberian Husky,,U,false,Bronx,
2969,January 28 2016,DOG,"Shar-Pei, Chinese",1,F,false,Bronx,10456
2970,March 16 2016,DOG,AUSTRALIAN SHEEP DOG,3,M,true,Bronx,10461
2971,March 19 2016,DOG,Chow Chow,,U,false,Bronx,10458
